temp
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
70.63
69.97
69.83
69.73
69.7
69.7
69.57
69.63
69.63
69.6
69.37
69.47
69.9
70.1
70
69.8
69.83
69.7
69.6
69.7
69.73
69.67
69.33
69.4
69.23
69.13
70.4
70.27
70.27
69.43
69.13
69.07
69.03
68.93
69.2
68.9
69.1
68.97
69.4
68.83
68.57
68.8
68.77
68.6
68.27
68.2
68.27
68
67.97
68.73
69.37
69.7
69.9
70.13
70.27
70.43
70.53
70.7
70.8
70.9
71
71.1
71.2
71.27
71.3
71.37
71.4
71.47
71.53
71.6
71.6
71.6
71.6
71.67
71.7
71.7
71.7
71.7
71.7
71.7
71.73
71.8
71.8
71.8
71.8
71.9
71.9
71.9
71.9
71.9
71.27
69.7
69.13
68.9
68.93
68.67
68.57
68.47
68.43
68.3
68.33
68.3
68.67
69.23
69.47
69.7
69.7
69.63
69.8
69.87
69.8
70
70.07
69.9
69.7
69.67
70.07
70.07
70.17
69.77
69.63
69.67
69.57
69.77
69.77
69.53
69.5
69.43
69.4
69.43
69.97
69.87
69.87
69.63
69.67
69.87
69.43
69.47
69.4
69.33
69.23
69.27
69.47
69.33
69.57
70
70.4
70.57
70.7
70.73
70.8
70.8
70.9
70.9
70.97
71
71
71
71
71
71.1
71.07
71.1
71.13
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.17
71.1
71.1
71.03
71
71
71
71
71
71
71
71
70.97
70.9
70.9
70.9
70.6
70.23
70.3
70.4
70.5
70.57
70.4
70.23
70.13
69.93
69.83
69.8
70.43
69.83
70.5
69.87
70.37
69.77
69.77
69.97
70.2
70.17
69.9
69.3
69.33
68.97
69.07
68.8
68.8
68.6
68.57
68.77
68.67
68.73
68.67
68.57
68.57
68.63
68.73
68.57
68.27
68.2
68.2
68.37
68.43
68.63
68.87
69.17
69.33
69.5
69.63
69.73
69.87
69.97
70.07
70.2
70.27
70.3
70.4
70.47
70.5
70.57
70.63
70.7
70.7
70.8
70.8
70.8
70.9
70.9
70.97
71
71
71
71
71
71.1
71.1
71.1
71.17
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
70.93
70.5
70.67
70.7
70.5
70.47
70.23
70.07
70.13
69.97
70.3
70.13
70.73
70.83
70.63
70.93
71.13
71.03
70.8
70.53
70.53
70.03
70.17
70.1
69.73
69.57
69.43
69.43
68.87
68.5
68.13
67.93
67.6
67.43
67.33
67.17
67.03
66.87
66.77
66.57
66.47
66.5
66.7
67.3
67.53
67.6
67.83
68.1
68.3
68.5
68.63
68.8
68.97
69.1
69.23
69.33
69.53
69.63
69.7
69.8
69.9
70
70
70.13
70.2
70.23
70.3
70.3
70.37
70.43
70.5
70.5
70.5
70.57
70.6
70.67
70.7
70.7
70.7
70.7
70.77
70.8
70.23
69.6
69.4
69.47
69.43
69.13
68.87
68.8
68.93
68.97
69.13
69.13
69.03
69.23
69.17
69.1
68.83
68.77
69
69.8
70.1
70.5
70.5
70.93
71.13
71.5
71.7
71.6
71.53
71.4
71.3
71.33
71.4
71.47
71.5
71.5
71.47
71.5
71.5
71.57
70.93
70.37
70.27
70.63
70.6
70.87
71.17
71.07
70.6
70.87
71.13
70.97
70.7
70.17
69.93
69.6
69.2
69.13
69.73
69.93
70.3
70.7
70.87
71
71.13
71.2
71.23
71.3
71.37
71.4
71.5
71.57
71.6
71.6
71.6
71.6
71.63
71.7
71.7
71.7
71.77
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.67
71.6
71.6
71.6
71.6
71.6
71.6
71.1
71.07
71.2
71.2
71.1
71.3
71.57
71.23
71.2
71.43
71.6
71.83
71.7
71.17
71.2
71.4
71.53
71.27
71.97
71.93
71.97
72.1
72.33
72.1
72.17
72.33
72.33
72.17
71.87
71.73
71.73
71.6
71.17
71.17
71.1
71.2
71.37
71.13
70.87
70.47
70.4
70.33
70.1
69.87
69.9
70.37
70.1
69.77
69.53
69.2
69.1
68.67
68.77
68.63
68.43
69.3
69.93
70.23
70.4
70.6
70.73
70.87
71
71.1
71.2
71.3
71.37
71.47
71.6
71.6
71.7
71.7
71.7
71.8
71.8
71.8
71.87
71.87
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.73
71.9
71.03
70.63
70.77
71.1
71.3
71.53
71.7
71.83
71.6
70.9
70.87
70.9
71.13
71.43
71.67
71.53
71.43
71.53
71.6
71.77
71.7
71.1
71.2
71.33
71.4
71.6
71.5
71.8
71.27
71.17
70.87
70.83
70.97
71.23
71.37
71.5
71.53
71.37
70.83
70.67
70.5
70.3
70.03
70.17
69.97
69.93
69.47
69.47
69.3
69.03
69.07
68.8
68.57
69.47
70.17
70.6
70.9
71.1
71.33
71.63
71.73
71.93
72.07
72.17
72.27
72.4
72.47
72.6
72.73
72.87
72.9
73.07
73.07
72.9
72.9
72.83
72.8
72.73
72.7
72.7
72.67
72.6
72.6
72.53
72.43
72.4
72.4
72.37
72.3
72.3
72.3
72.2
72.2
72.2
71.33
70.47
70.43
70.6
70.7
70.8
70.8
70.73
70.83
71.2
71.1
70.83
70.73
70.7
70.93
71.07
71.5
71.73
71.87
71.43
71.43
71.27
71.07
71.23
71.57
71.03
70.87
71.17
71.67
71.63
71.47
71.53
71.77
71.63
71.2
70.73
70.9
70.87
70.4
70.03
70
70.03
70.27
70.27
70.3
70.1
69.83
69.77
69.83
69.57
69.37
68.9
68.8
68.5
68.5
69.4
69.97
70.27
70.47
70.67
70.77
70.97
71.1
71.23
71.3
71.43
71.57
71.63
71.7
71.77
71.87
71.9
71.93
72.03
72.1
72.1
72.1
72.17
72.2
72.2
72.2
72.2
72.23
72.3
72.3
72.3
72.3
72.3
72.3
72.33
72.37
72.4
72.4
72.4
72.4
72.27
70.93
70.47
70.63
70.73
70.4
70.4
70.37
70.37
70.37
70.37
70.5
70.33
70.07
69.97
70.17
70.43
70.47
71.03
71.73
71.43
71.47
71.73
71.87
71.67
71.4
71.63
71.4
71.1
71.33
71.53
71.2
71.47
71.53
71.2
71.67
71.7
71.73
71.77
71.23
71.2
70.7
70.57
70.37
70.33
70.33
70.07
69.9
69.83
69.43
69.2
68.9
68.8
68.7
68.53
68.3
68.93
69.7
69.97
70.17
70.3
70.43
70.53
70.67
70.77
70.83
70.93
71
71.03
71.1
71.2
71.2
71.2
71.2
71.2
71.3
71.3
71.3
71.3
71.3
71.3
71.3
71.3
71.3
71.3
71.3
71.27
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.1
71.1
71.1
71.1
71.03
70.8
71.1
71
71.43
71.4
70.9
70.83
70.6
70.5
71.03
71.23
71.6
71.5
70.67
70.73
70.97
70.97
71.27
71.3
70.73
70.7
70.73
70.53
70.23
70
69.9
70.07
70.03
70
69.87
69.93
69.97
69.3
68.9
68.57
68.33
68.13
67.93
67.67
67.57
67.37
67.27
67.13
67.73
68.43
68.67
68.8
68.93
69.13
69.27
69.5
69.67
69.77
69.93
70.07
70.2
70.3
70.43
70.53
70.67
70.73
70.8
70.9
71
71.03
71.13
71.2
71.2
71.27
71.3
71.3
71.4
71.4
71.4
71.5
71.5
71.5
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.67
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.6
71.2
71.1
70.97
70.87
70.73
70.73
70.73
70.7
70.5
70.63
71.13
71.33
71.53
71.67
71.77
71.77
71.57
71.47
71.33
71.2
71.03
70.9
70.7
70.53
70.5
70.3
70.37
70.5
69.87
69.33
68.97
68.7
68.53
68.43
68.2
68.07
67.97
67.8
67.63
67.47
67.43
67.3
67.13
67.1
66.93
66.87
67.47
68.03
68.3
68.53
68.73
68.93
69.13
69.27
69.43
69.6
69.7
69.8
69.97
70.03
70.17
70.2
70.3
70.37
70.43
70.5
70.53
70.6
70.7
70.7
70.7
70.8
70.8
70.8
70.8
70.83
70.9
70.9
70.9
70.9
71
71
70.43
70.3
70.33
70.47
70.43
70.47
70.43
70.73
70.73
70.73
70.8
70.57
70.1
70.4
70.83
71.07
71.13
71.2
70.73
70.83
71.33
71.33
71.6
71.67
71.2
71.23
71.37
71.47
71.53
71.7
71.83
71.63
71.33
70.87
71.33
71.63
71.43
71.47
71.5
71.13
70.8
70.43
70.37
70.43
70.03
70.1
70.15
69.9
69.83
69.77
69.53
69.5
69.37
68.97
68.9
68.67
68.17
68.33
68.33
68.13
69.03
69.7
69.9
70.17
70.3
70.47
70.6
70.73
70.83
70.97
71.03
71.17
71.2
71.3
71.3
71.4
71.43
71.5
71.63
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
71.7
70.97
70.47
70.4
70.5
70.57
70.63
70.77
70.8
71.17
71.2
71.1
70.73
70.5
70.7
70.77
70.93
71.23
71.3
71.5
71.67
71.67
71.3
71.23
71.73
71.53
71.63
71.63
71.47
71.23
71.1
71.23
71.37
71.53
71.87
71.4
71.07
70.8
70.6
70.63
70.6
70.57
70.53
70.4
70.03
69.93
69.77
70
69.63
69.53
69.3
69.17
68.67
68.6
68.4
68.2
69.2
69.8
70.1
70.33
70.53
70.7
70.83
70.97
71.13
71.23
71.33
71.47
71.6
71.67
71.73
71.8
71.9
71.9
72
72.07
72.1
72.1
72.1
72.2
72.2
72.2
72.2
72.2
72.2
72.2
72.23
72.3
72.3
72.3
72.3
72.3
72.3
72.3
72.3
72.3
72.13
71
70.53
70.57
70.47
70.63
70.57
70.5
70.57
70.6
70.63
70.57
70.53
70.6
70.37
70.3
70.6
70.7
71.4
71.6
71.5
71.3
71.13
71.13
71.47
71.57
71.9
71.8
71.93
71.67
71.5
71.33
71.13
71.47
71.3
71.1
70.77
70.7
70.67
70.5
70.4
69.93
69.93
70.07
69.83
69.67
69.53
69.3
69.33
69.1
68.87
68.8
68.43
68.57
68.37
68.27
69.03
69.63
69.9
70.1
70.27
70.43
70.57
70.7
70.8
70.87
71
71.03
71.13
71.2
71.2
71.3
71.3
71.3
71.33
71.37
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.3
71.3
71.3
71.3
71.3
71.3
70.57
70.2
70.3
70.53
70.6
70.87
70.9
71
71.1
71.07
70.7
70.8
70.63
70.7
70.93
70.87
71.27
71.7
71.03
71.13
71.33
71.47
71.73
71.27
71.07
71.13
70.93
71.53
71.27
70.8
70.8
70.77
70.8
70.5
70.2
69.9
69.73
69.67
69.4
69.53
69.47
69.47
69.57
69.67
69.63
69.67
69.43
69.23
69.13
69
68.6
68.6
68.23
68.2
69.1
69.7
69.97
70.17
70.33
70.5
70.67
70.77
70.87
71
71.13
71.2
71.3
71.37
71.43
71.57
71.6
71.6
71.7
71.7
71.73
71.8
71.8
71.83
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.9
71.57
71.17
70.93
70.67
70.43
70.67
71.07
71.5
71.47
71.3
71.53
71.6
71.73
71.63
71.3
71.47
71.33
70.93
70.93
71.4
71.33
71.37
71.5
70.83
70.97
71.13
71.07
71.03
71.57
71.47
70.9
70.77
71.33
71.3
71.3
71.33
71.23
71.2
70.7
70.33
70.17
70.33
70.4
70.03
69.97
69.63
69.53
69.43
69.27
69.1
68.97
68.77
68.63
68.43
69.07
69.77
70.1
70.33
70.47
70.67
70.77
70.83
70.97
71.03
71.13
71.2
71.23
71.3
71.3
71.3
71.37
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.37
71.3
71.3
71.3
71.3
71.3
71.3
71.3
71.3
71.3
71.3
71.3
71.27
71.2
71.2
71.2
71.2
71.2
70.47
69.73
69.6
69.53
69.4
69.07
68.9
68.7
68.57
68.63
68.73
68.8
68.9
68.93
69.3
68.97
69.07
68.97
68.77
68.67
68.53
68.4
68.23
68.1
67.9
67.8
67.63
67.5
67.5
67.3
67.27
67.2
67.07
66.9
66.83
66.67
66.73
66.7
66.53
66.37
66.37
66.27
66.17
65.93
66.13
65.8
66.6
67.07
67.4
67.67
67.87
68.1
68.3
68.5
68.7
68.87
69.07
69.23
69.33
69.53
69.67
69.77
69.87
70
70.13
70.2
70.3
70.37
70.47
70.5
70.57
70.67
70.7
70.8
70.8
70.87
70.9
71
71
71
71.07
71.1
71.17
71.2
71.2
71.2
71.2
71.3
71.3
71.3
71.3
71.3
71.3
71.3
71.33
71.3
70.63
69.9
69.6
69.27
69
68.83
68.63
68.6
68.27
68.27
68.27
68.4
68.5
68.47
68.7
68.77
68.73
68.53
68.6
68.4
68.27
68.17
68
67.93
67.77
67.57
67.5
67.33
67.27
67.13
67.1
67
66.8
66.77
66.73
66.67
66.43
66.4
66.4
66.4
66.27
66.2
66.13
66.1
66.1
66
66.43
67
67.3
67.53
67.73
67.93
68.13
68.3
68.5
68.67
68.8
68.93
69.1
69.2
69.3
69.43
69.57
69.6
69.7
69.73
69.8
69.87
69.9
70
70
70.07
70.1
70.2
70.2
70.2
70.27
70.3
70.3
70.3
70.4
70.4
70.03
68.97
68.47
68.3
67.93
67.87
67.7
67.57
67.5
67.43
67.37
67.57
67.6
67.47
67.37
67.53
67.87
69.1
69.63
69.37
69.83
70.1
70.5
71.03
71.37
71.83
71.83
71.73
70.87
70.73
71.13
71.43
71.77
71.6
71.6
71.7
71.03
70.73
70.97
70.97
71.03
71.1
70.63
70.4
70.63
71.03
71.5
70.87
70.37
69.93
69.83
69.6
69.57
69.27
69.27
69.07
68.6
68.6
68.47
68.1
68.87
69.53
69.8
70.03
70.17
70.3
70.4
70.5
70.63
70.7
70.8
70.83
70.9
71
71
71
71.1
71.1
71.13
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.2
71.13
71.1
71.1
71.07
71.03
71
71
71
71
70.47
68.8
68.27
67.7
67.37
67
66.73
66.5
66.57
67.37
67.77
68.17
68.67
68.97
69.63
69.67
69.77
70.43
70.73
71.53
71.6
71.2
71.03
71.3
71.5
71.27
70.57
70.47
71.23
71.1
71.13
71.2
71.13
71.07
70.93
71.03
70.53
69.87
69.77
69.63
69.73
69.53
69.13
69
69.2
69.23
69.13
68.97
68.7
68.53
68.13
68.2
67.97
67.87
68.9
69.4
69.7
69.87
70.03
70.2
70.33
70.47
70.57
70.7
70.8
70.87
70.97
71
71.13
71.2
71.2
71.27
71.3
71.3
71.3
71.37
71.4
71.4
71.4
71.47
71.5
71.5
71.5
71.53
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.4
70.27
69.07
68.4
68.17
67.87
67.37
67.23
67.03
67
67
67.67
68.1
68.3
68.97
69.33
69.23
69.77
69.73
70.1
70.63
71.53
71.47
71.63
71.87
71.07
70.87
71.03
71.37
71.67
71.3
71.27
71.63
71.77
71.87
70.97
70.4
70.33
70.2
70.13
69.7
69.83
69.63
69.47
69.33
69.23
69.13
69.17
68.9
68.9
68.73
68.77
69.77
69.83
69.9
70.17
70.47
70.67
70.77
70.87
71
71.07
71.2
71.23
71.3
71.3
71.37
71.4
71.5
71.53
71.6
71.6
71.6
71.7
71.7
71.7
71.7
71.7
71.7
71.63
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.5
71.5
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.3
70.27
69.87
68.9
68.63
68.37
67.97
67.67
67.43
67.23
67.73
68.23
68.37
68.9
69.3
69.8
70.2
70.63
71.03
71.57
71.3
71.07
71.47
71.5
71.23
71.13
71.27
71.27
71.33
71.27
71.53
71.6
71.7
71.67
70.93
70.77
70.5
70.33
70.33
70.33
70.03
69.77
69.67
69.6
69.23
69.4
69.33
69.27
69.23
69.1
68.77
68.6
68.8
68.57
69.37
69.97
70.3
70.53
70.73
70.87
71.03
71.2
71.3
71.43
71.57
71.67
71.7
71.8
71.9
71.9
72
72.1
72.1
72.1
72.2
72.2
72.2
72.2
72.27
72.3
72.3
72.3
72.3
72.37
72.4
72.4
72.4
72.4
72.4
72.4
72.4
72.4
72.4
72.4
72.4
72.4
71.47
70.47
69.97
69.2
68.97
68.67
68.37
68.1
67.83
67.67
67.5
67.73
68.47
69.03
69.63
70.07
70.53
70.63
71.3
71.37
70.7
70.73
70.7
70.83
71.13
71.47
71.47
70.97
71
71
71
70.8
70.7
70.73
70.3
70.13
70.1
69.83
69.9
69.9
69.67
69.73
69.93
69.8
69.67
69.67
69.57
70.1
70.47
70.13
70.17
70.23
70.47
70.43
70.7
70.8
71.07
71.2
71.27
71.3
71.37
71.4
71.47
71.5
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.6
71.53
71.5
71.5
71.5
71.5
71.5
71.5
71.5
71.43
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.4
71.27
70.23
69.87
68.9
68.47
67.9
67.7
67.37
67.13
66.87
66.77
66.67
66.63
66.7
66.63
66.77
66.6
66.57
66.6
66.6
66.73
66.77
66.83
66.93
66.67
66.73
66.67
66.47
66.57
66.3
66.3
66.2
66.07
65.97
65.97
65.73
65.7
65.4
65.6
65.27
65.33
65.3
65.13
65
64.87
65.17
65.2
65.13
65.8
66.2
66.5
66.7
66.87
67.17
67.33
67.5
67.67
67.83
68
68.13
68.27
68.4
68.57
68.63
68.73
68.83
68.9
69.03
69.1
69.2
69.27
69.3
69.37
69.47
69.6
69.6
69.63
69.7
69.7
69.8
69.8
69.8
69.9
69.9
69.93
70
70
70
70.03
70.1
70.1
70.17
70.2
70.2
70.2
70.2
70.2
70.2
70
68.83
68.13
67.8
67.33
67.07
66.9
66.77
66.53
66.57
66.83
66.87
66.9
66.8
66.97
67
67.23
67.13
67.2
66.87
66.93
66.8
66.67
66.7
66.5
66.4
66.33
66.2
66.17
65.97
65.9
65.8
65.6
65.53
65.47
65.4
65.27
65.2
65.03
64.87
64.8
64.8
64.73
64.63
64.5
64.43
65
65.47
65.7
65.97
66.17
66.33
66.53
66.7
66.87
67
67.17
67.27
67.37
67.5
67.6
67.67
67.7
67.8
67.87
67.9
67.97
68.1
68.1
68.1
68.2
68.2
68.23
68.3
68.3
68.3
68.4
68.4
68.4
68.4
68.4
68.4
68.47
68.47
67.47
66.7
66.3
65.9
65.5
65.2
65.1
65.45
66.5
66.5
66.7
66.9
67.0
67.1
67.3
67.57
68.07
68.5
68.77
69.03
69.53
69.8
69.93
70.43
71.03
71.2
71.2
71.53
70.63
70.6
70.83
70.8
71.07
71.13
71.17
71.07
71.07
71.07
71
71.1
70.97
70.63
70.73
70.8
70.7
70.83
70.7
70.87
70.87
70.77
70.37
70.33
70.33
70.4
70.33
70.3
70.4
70.37
70.67
71.1
71.3
71.43
71.6
71.7
71.77
71.9
72.03
72.1
72.2
72.2
72.3
72.37
72.4
72.4
72.5
72.6
72.6
72.67
72.73
72.77
72.7
72.6
